track_name; track_id; album_name; album_id; artist_name; artist_id; release_date; length; popularity; acousticness; danceability; energy; instrumentalness; liveness; loudness; speechiness; tempo; time_signature; 
Menina má Ao vivo; 1NU7BDqsDV4VanASPN7HHt; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 186073; 34; 0.22; 0.689; 0.925; 1.79e-05; 0.821; -4.26; 0.0652; 134.085; 4; 
Proposta Ao vivo; 1wv5vc6wWgjCv61lgrxULx; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 174476; 31; 0.107; 0.757; 0.962; 0.00425; 0.478; -4.117; 0.0727; 134.057; 4; 
Cachorro eu tenho em casa Ao vivo; 1c6tFqPnZ4fblJFP8eepUB; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 152154; 29; 0.148; 0.76; 0.947; 9.52e-06; 0.886; -3.967; 0.0724; 132.016; 4; 
Eu sou assim Ao vivo; 5PC5b7Nz8cNYg5H6iErKJo; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 324224; 27; 0.29; 0.384; 0.948; 0.00491; 0.936; -6.101; 0.0678; 91.014; 4; 
Fica só olhando Ao vivo; 4ml0FnLsmuuBhLEJgJhAU4; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 243217; 29; 0.227; 0.615; 0.892; 2.35e-05; 0.733; -5.362; 0.056; 133.046; 4; 
Ritmo perfeito Ao vivo; 4EGy87IWtdUyDarWVadga7; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 174940; 32; 0.541; 0.74; 0.92; 0; 0.581; -4.919; 0.193; 100.026; 4; 
Achei Príncipe de vento Ao vivo; 1f8fefSKc2291T8ZKNG0A9; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 257456; 26; 0.243; 0.798; 0.958; 2.98e-06; 0.921; -3.558; 0.0921; 133.024; 4; 
Zen Ao vivo; 3DHPD0hBeyaHXGxmNVGqx6; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 164555; 30; 0.735; 0.658; 0.838; 2.82e-05; 0.956; -6.421; 0.0449; 171.981; 4; 
Quem sabe Ao vivo; 0970jjl5Z0tpjGt77s7ZwZ; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 223958; 26; 0.713; 0.581; 0.575; 0; 0.978; -7.807; 0.0351; 147.921; 4; 
Musica de amor Ao vivo; 1tCpb2si0PJdNdBIflPOF7; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 186885; 26; 0.659; 0.699; 0.636; 0; 0.434; -5.575; 0.0249; 100.031; 4; 
Cobertor Participação especial de Projota Ao vivo; 0kqtyu6GLI2RGdanxn7Ne8; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 186473; 36; 0.411; 0.675; 0.655; 0; 0.893; -8.317; 0.108; 159.909; 4; 
Mulher Participação especial de Projota Ao vivo; 3Bvt2l2PGkqQ4waaX5RyW2; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 182051; 32; 0.709; 0.542; 0.675; 0; 0.931; -10.444; 0.0502; 169.989; 4; 
Eu vou ficar Remix Ao vivo; 6SClTQ3mFyX4lOCTIgPhgD; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 151057; 24; 0.0859; 0.685; 0.915; 0.000144; 0.739; -8.839; 0.113; 139.944; 4; 
Tá na mira Ao vivo; 6sxNJnbyuAZN4ySyLrJOvH; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 186559; 27; 0.305; 0.708; 0.804; 0; 0.778; -4.81; 0.0603; 134.077; 4; 
Meiga e abusada Ao vivo; 1Mja4CZ4Ic3NlXLOyey6Uq; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 227823; 31; 0.161; 0.75; 0.93; 8.99e-05; 0.961; -5.353; 0.0614; 132.992; 4; 
Na batida Ao vivo; 1D8h1U6pkJxrzn0JSsY4aC; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 161601; 32; 0.396; 0.79; 0.972; 4e-05; 0.935; -4.515; 0.0708; 133.015; 4; 
Movimento da sanfoninha Ao vivo; 2loApP0kPaim0BTDVP9F26; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 176608; 60; 0.177; 0.76; 0.999; 0.281; 0.866; -4.007; 0.15; 133.002; 4; 
No meu talento Ao vivo; 7fMCygGG9f0JrNXqGvePNF; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 164556; 29; 0.33; 0.728; 0.891; 0; 0.535; -4.266; 0.139; 131.0; 4; 
Blá blá blá Ao vivo; 7waJ0wcUDjR7d6ilnOZN4l; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 172581; 29; 0.248; 0.789; 0.94; 1.76e-05; 0.944; -4.481; 0.046; 131.987; 4; 
Show das Poderosas Ao vivo; 2dhd2YLYfGCwFwUPBQYx7S; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 259127; 29; 0.127; 0.577; 0.921; 8.98e-05; 0.311; -5.578; 0.116; 134.988; 4; 
Vai e volta; 3wue6Z582aDvNM6YX6iet2; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 172327; 25; 0.677; 0.711; 0.532; 0; 0.157; -8.083; 0.0323; 98.015; 4; 
Na batida; 3cVDwY9QxKlNVDnkUXrhJM; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 163568; 36; 0.359; 0.891; 0.95; 3.99e-05; 0.141; -3.956; 0.069; 133.028; 4; 
Musica de amor; 3cee22xqLsfE9hAjcxx20e; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 185644; 22; 0.57; 0.804; 0.579; 0; 0.11; -4.99; 0.0249; 100.011; 4; 
Cobertor Participação especial de Projota; 34tdjX7GI0wLCC2gLkRz4z; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 184259; 26; 0.332; 0.765; 0.622; 0; 0.169; -5.915; 0.104; 159.987; 4; 
Mulher Participação especial de Projota; 3FLEJ66KjOtGZ0LqvcHx03; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 165329; 25; 0.73; 0.686; 0.419; 0; 0.0711; -10.781; 0.059; 169.822; 4; 
Blá blá blá; 1KpNie4Mbh2TBkEjgQTICT; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 173251; 44; 0.196; 0.894; 0.798; 1.52e-05; 0.137; -5.186; 0.0844; 131.993; 4; 
Quem sabe; 4Z7ZcOmszmcvknxiZIW4PN; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 223513; 21; 0.692; 0.653; 0.535; 0; 0.129; -7.576; 0.0427; 148.083; 4; 
No meu talento; 44hhNKXZEEeA9JrxwlVe2r; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 164802; 29; 0.234; 0.843; 0.804; 0; 0.0765; -3.383; 0.0866; 131.053; 4; 
Ritmo perfeito; 2NOTK05utxufaTUs20CvQu; Meu Lugar; 1irawiP1fDHeb7hUNf9wxN; Anitta; 7FNnA9vBm6EKceENgCGRMb; 2014-06-03; 176421; 25; 0.391; 0.806; 0.889; 0; 0.147; -3.62; 0.134; 100.017; 4; 
